3,1,1,61,0,1,7
3,1,0,92,0,1,7
2,1,1,81,0,3,7
3,1,1,99,0,3,7
3,1,0,92,0,1,7
5,1,0,59,0,1,7
2,1,1,82,0,3,7
6,1,0,89,0,1,1
3,1,0,51,0,1,1
2,1,0,64,0,1,7
3,1,0,61,0,1,7
8,1,1,77,0,1,7
3,1,1,64,0,1,7
6,1,0,72,1,1,7
5,1,0,62,1,1,7
3,1,0,82,0,1,7
6,1,0,79,0,1,7
4,1,1,56,0,3,7
1,1,0,79,0,3,7
3,1,0,60,0,1,7
3,1,0,59,1,1,7
1,1,0,15,1,1,2
1,1,0,99,0,3,7
7,1,0,79,0,1,7
5,1,1,73,0,1,7
6,1,1,85,0,1,7
3,1,0,62,0,2,7
3,1,0,85,0,1,7
3,1,0,90,0,1,7
1,1,0,4,1,1,7
3,1,0,35,0,3,2
2,1,0,53,1,3,7
6,2,1,57,0,1,7
3,1,1,90,0,1,7
6,1,1,61,0,1,7
3,1,1,97,0,1,7
4,1,0,51,1,3,7
6,1,1,80,0,4,7
6,1,1,59,0,3,7
2,1,0,26,1,1,2
4,1,0,60,0,1,7
3,1,1,81,0,1,7
1,1,0,53,0,3,7
3,1,1,58,0,1,7
3,1,0,30,0,1,1
9,1,0,63,0,4,7
3,1,0,61,0,1,7
3,1,1,58,0,4,7
3,1,1,45,0,1,7
4,1,1,54,0,1,7
3,1,0,68,0,1,7
6,1,1,62,0,4,7
5,1,0,94,0,1,7
9,1,1,13,1,1,7
9,1,0,20,1,1,7
9,1,0,55,1,1,7
3,1,1,87,0,1,7
2,1,1,38,1,3,7
3,1,0,57,1,1,7
3,1,1,90,0,1,7
3,1,1,57,0,3,1
3,1,0,34,0,1,7
1,1,0,51,1,3,7
6,2,0,60,0,1,7
3,1,0,72,0,1,7
3,1,0,87,0,1,7
3,1,0,86,0,1,7
3,1,0,78,0,4,7
4,1,0,63,0,3,7
4,1,0,49,0,3,7
3,1,1,73,0,3,7
3,1,1,93,0,1,7
3,1,0,54,0,1,7
3,1,0,48,1,4,7
4,1,1,76,0,1,7
3,1,0,71,0,1,7
3,1,1,63,1,1,7
5,1,0,78,1,1,7
3,1,0,55,1,1,7
2,1,0,52,0,3,7
4,1,0,60,0,1,7
6,1,0,62,1,1,7
2,1,1,94,0,1,7
9,1,1,0,1,1,5
3,1,0,48,1,3,1
1,1,0,61,0,3,7
2,1,0,73,0,1,7
1,1,0,89,0,3,7
3,1,0,72,0,1,7
3,1,1,68,1,1,7
1,1,0,50,0,1,1
3,1,1,62,0,1,7
2,1,0,94,0,3,7
4,1,1,73,0,4,7
3,1,1,58,0,1,1
3,2,1,82,0,1,7
8,2,0,86,0,1,7
4,2,1,41,1,1,7
3,2,0,64,0,1,1
3,1,0,86,0,1,7
5,1,0,83,0,1,7
2,1,1,79,0,1,7
8,1,0,82,0,1,7
1,2,1,67,0,1,7
6,2,0,91,0,1,7
4,2,1,78,0,1,7
3,1,0,70,1,3,7
3,2,0,60,0,1,7
3,1,0,66,0,1,7
3,2,0,54,1,3,7
2,2,0,53,0,1,7
3,2,0,80,0,3,7
3,2,1,90,0,1,7
5,1,1,82,0,3,7
3,2,1,75,0,3,7
4,1,1,82,0,1,7
3,2,0,83,0,1,7
3,2,1,67,0,1,7
3,2,1,47,0,1,7
3,1,0,40,1,1,7
2,1,0,31,1,1,3
4,1,0,58,0,1,7
2,1,0,72,0,1,7
3,1,0,59,1,3,7
3,1,1,54,0,3,7
3,2,0,54,0,1,2
4,1,0,68,0,1,7
4,1,0,37,1,3,1
2,1,0,15,1,1,2
3,2,0,40,1,3,2
1,2,0,13,1,3,1
2,1,0,50,0,3,5
1,1,0,74,1,3,7
3,1,1,68,1,3,7
1,1,1,0,1,3,5
3,1,1,47,0,1,5
5,2,0,81,0,3,7
3,2,1,83,0,1,7
1,1,0,91,0,1,7
3,1,0,66,1,1,7
9,2,0,94,1,7
4,2,0,82,0,1,7
6,2,0,59,0,3,7
6,2,0,66,0,1,7
1,1,1,85,1,1,7
1,2,0,91,0,1,7
1,2,0,88,0,1,7
7,1,0,75,0,1,7
6,2,1,87,0,1,7
2,1,1,50,0,3,7
5,1,0,70,0,3,7
3,1,1,90,0,1,7
2,1,1,89,0,1,7
1,2,1,84,0,1,7
3,2,0,56,0,1,2
3,2,1,88,0,1,7
3,1,1,87,0,1,7
3,1,0,83,0,3,7
4,2,1,44,1,3,7
1,2,0,80,0,3,7
4,2,0,70,0,1,7
5,2,1,87,0,1,7
2,2,1,76,0,1,7
1,2,0,90,0,1,7
2,2,1,61,0,1,7
5,1,0,45,0,1,7
3,1,0,62,0,1,7
3,1,0,85,0,1,7
6,1,0,66,0,3,7
3,2,0,76,0,1,7
7,2,0,70,0,1,7
2,1,1,63,0,3,7
5,1,1,46,0,1,5
3,2,1,88,0,1,7
6,2,0,47,0,1,7
3,1,0,79,0,1,7
9,1,0,95,0,3,7
4,2,1,99,0,1,7
6,1,0,84,0,1,7
4,2,1,82,0,1,7
3,2,1,49,0,1,7
3,2,1,71,0,3,7
3,2,0,49,1,1,7
5,2,0,63,0,1,7
1,2,1,88,1,3,7
2,1,1,56,0,1,7
3,2,0,87,0,1,7
2,2,0,88,0,1,7
1,2,0,84,0,1,7
5,2,0,54,1,1,7
3,1,0,29,1,3,7
1,2,0,84,0,1,7
3,2,0,55,1,3,7
3,1,1,65,0,4,7
3,2,1,47,0,3,7
4,1,0,66,0,1,7
3,2,1,92,0,1,7
6,1,1,101,0,1,7
5,2,1,82,0,1,7
1,2,0,90,0,1,7
3,2,1,73,0,1,7
2,1,1,67,0,3,7
3,1,0,83,0,1,7
3,2,1,63,0,1,7
3,2,0,41,1,1,7
3,2,1,73,0,1,7
1,1,0,66,1,3,7
8,1,0,82,0,1,7
7,1,0,80,0,1,7
3,1,0,65,0,1,7
2,2,0,87,0,1,7
2,2,0,93,0,1,7
6,2,0,60,0,1,7
3,1,0,59,0,1,1
2,2,1,93,0,1,7
7,2,0,78,0,1,7
3,2,0,59,0,1,7
9,1,0,66,1,7
3,2,0,69,0,1,7
4,2,0,82,0,1,7
4,2,1,79,0,1,7
3,2,0,91,0,1,7
3,2,0,39,1,3,1
1,2,0,6,1,1,1
3,1,0,56,0,1,7
3,1,0,92,0,1,7
6,2,0,76,0,1,7
5,2,1,64,0,2,7
3,1,1,92,0,1,7
3,2,0,79,0,1,7
4,2,0,62,1,3,7
1,1,0,82,0,3,7
3,2,0,45,0,1,7
3,2,1,59,0,1,7
3,2,1,87,0,1,7
1,2,0,64,0,3,1
4,1,0,31,0,1,1
3,2,0,42,0,1,2
7,2,0,69,0,1,7
4,2,0,91,0,1,7
6,2,0,73,0,1,7
5,1,1,50,1,1,5
4,2,1,59,0,3,7
5,2,1,83,0,1,7
2,2,0,46,0,3,7
6,1,1,100,0,1,7
1,2,1,66,1,1,7
3,2,0,59,1,1,7
3,2,0,96,0,1,7
3,2,0,83,0,1,7
5,2,1,59,0,1,7
3,1,1,48,0,1,7
3,1,0,62,0,1,7
3,1,0,72,0,1,7
3,2,0,75,0,1,7
3,2,1,86,0,1,7
6,2,1,73,0,1,7
2,2,0,17,1,3,1
3,2,1,75,0,1,7
3,1,0,43,0,4,7
6,2,0,79,0,1,7
4,1,1,64,0,3,7
3,2,1,79,0,1,7
3,2,0,94,0,1,7
6,2,1,88,0,1,7
6,2,1,92,0,1,7
5,2,1,67,0,1,7
4,2,0,86,0,1,7
6,2,1,75,0,1,7
3,2,0,22,1,2,3
3,2,0,73,0,1,7
4,2,0,68,0,3,7
3,2,0,67,0,1,7
3,2,1,87,0,1,7
3,2,1,75,0,1,7
3,2,0,89,0,1,7
2,2,0,50,0,1,7
3,2,1,56,4,7
9,2,1,84,0,4,7
3,2,1,85,0,1,7
3,1,1,81,0,1,7
2,2,0,72,0,1,7
3,2,1,67,0,1,7
9,2,0,76,0,1,7
3,2,0,65,0,1,7
3,2,0,86,0,4,7
5,1,1,71,0,1,7
5,2,1,78,0,1,7
3,2,0,79,0,1,7
4,2,1,53,1,3,7
3,2,0,79,0,1,7
2,1,1,45,0,2,7
9,2,0,76,0,1,7
8,2,0,94,0,1,7
3,1,1,52,0,1,7
3,2,1,90,0,1,7
3,2,0,59,0,1,7
4,2,1,77,0,1,7
5,2,1,65,0,1,7
4,1,0,82,0,1,7
3,2,1,84,0,1,7
3,2,0,66,1,1,7
1,2,0,62,1,3,7
4,2,0,65,0,1,7
9,2,0,78,0,1,7
1,2,0,74,1,3,7
5,2,0,56,1,1,7
3,2,1,59,0,3,7
3,2,0,46,1,3,7
3,2,0,87,0,1,7
2,2,1,64,0,1,7
3,1,0,61,0,3,7
3,1,1,72,0,3,7
1,2,0,75,0,3,7
9,2,1,88,0,3,7
3,2,0,59,0,1,7
4,2,1,57,0,3,7
3,2,0,83,0,3,7
3,2,0,24,0,1,1
3,2,1,84,0,1,7
2,2,0,65,0,1,7
3,2,0,68,1,3,7
6,2,1,82,0,1,7
3,2,0,72,1,3,7
1,2,0,81,0,3,7
3,1,0,38,0,3,7
3,2,1,61,0,1,1
3,1,0,34,0,1,1
3,2,0,60,0,1,1
3,2,1,22,0,2,2
6,2,0,47,0,1,2
2,2,1,39,1,3,1
3,2,0,81,0,1,7
4,2,0,50,1,1,2
3,2,0,55,0,1,7
1,2,1,89,0,1,7
3,2,0,32,1,1,1
3,2,0,58,0,1,7
3,2,1,71,0,1,7
9,2,1,72,0,1,7
1,1,0,84,1,3,7
4,1,0,83,0,3,7
1,2,0,90,0,1,7
3,2,1,89,0,1,7
3,2,0,75,0,1,7
3,2,1,25,1,3,3
4,2,1,76,0,3,7
3,3,1,59,1,1,7
4,3,0,66,0,1,5
4,2,1,52,0,1,7
6,2,0,68,0,1,7
6,2,0,44,1,1,7
3,1,1,61,1,7
4,1,0,85,0,1,7
1,1,0,83,0,3,7
5,1,0,57,1,3,7
4,2,1,94,0,1,7
5,2,1,61,0,1,7
1,2,1,79,0,3,7
3,1,0,36,1,1,7
3,2,0,44,0,1,1
6,2,1,58,1,1,7
3,3,0,50,0,3,7
4,1,0,50,0,3,7
3,2,0,53,0,1,7
4,2,0,88,0,3,1
3,2,0,71,0,1,7
5,2,0,65,0,1,7
8,2,0,84,0,1,7
4,3,1,55,0,1,7
3,2,1,74,0,1,7
3,3,0,71,0,1,7
3,2,0,55,0,1,7
4,2,0,70,0,3,7
3,3,1,71,0,1,7
3,3,1,52,0,1,7
5,2,0,63,0,2,7
9,2,0,64,2,7
3,2,0,87,0,1,1
4,2,0,28,0,1,2
9,2,0,86,0,1,7
3,2,0,83,1,1,7
3,3,1,73,0,1,7
3,2,0,68,0,1,7
4,2,0,39,0,3,7
1,3,0,77,1,3,7
3,2,0,55,1,3,7
1,2,0,69,1,3,7
3,3,1,53,0,1,7
5,2,0,38,0,2,1
5,3,0,83,0,1,7
3,2,1,96,0,1,7
3,2,1,55,0,3,7
4,3,1,82,0,1,7
6,3,0,70,0,1,7
1,2,1,85,0,3,7
2,2,0,79,0,1,7
6,3,1,84,0,1,7
3,2,0,55,1,1,7
3,3,0,83,0,1,1
5,1,0,65,0,1,1
3,3,1,71,0,1,7
3,1,0,69,0,1,7
3,2,1,51,0,1,7
5,2,0,68,1,1,7
1,3,1,82,0,1,7
7,3,1,85,0,1,7
3,3,1,83,0,1,7
4,3,0,72,0,1,7
1,2,1,88,0,3,7
2,2,0,61,0,1,7
3,2,1,58,0,1,7
9,2,0,63,0,1,7
7,2,0,71,0,1,7
4,3,0,58,0,1,7
5,2,1,80,0,1,7
3,3,0,81,0,1,7
5,3,1,76,0,1,7
1,3,0,58,1,3,7
1,3,1,85,0,1,7
3,3,0,74,0,1,7
2,2,0,51,0,1,7
3,3,0,57,0,1,7
2,2,1,51,0,1,1
2,2,1,19,1,2,2
4,2,0,66,1,1,7
3,2,0,56,1,1,7
3,2,0,67,0,1,7
2,2,1,83,0,1,7
4,3,1,89,0,1,7
1,3,0,78,0,1,7
8,3,0,78,0,1,7
5,3,1,93,0,1,7
3,2,1,34,0,3,7
6,3,0,95,0,1,7
4,3,0,80,0,1,7
2,2,1,66,0,3,7
3,2,0,67,1,1,7
1,3,1,84,0,4,7
3,2,1,89,0,2,7
3,3,0,64,0,1,7
2,3,1,72,0,3,7
3,3,0,37,0,1,2
1,1,0,0,1,1,5
8,2,1,50,1,1,7
1,2,0,83,0,1,7
4,2,0,93,0,1,7
1,2,0,93,0,1,7
4,2,0,82,0,1,7
1,2,0,72,1,1,7
3,3,0,96,0,1,7
3,1,0,80,1,3,7
3,3,1,33,0,1,7
6,2,0,88,0,4,7
9,3,0,50,1,1,7
4,3,0,70,0,1,7
1,3,1,75,0,4,7
3,3,0,47,1,3,7
3,2,0,55,0,2,7
5,3,1,58,0,1,1
3,3,0,60,0,1,7
2,1,0,72,0,3,7
6,2,0,87,0,1,7
3,3,0,32,0,2,7
2,2,1,73,0,3,7
4,1,0,28,0,3,2
1,2,0,0,1,1,5
3,2,1,79,0,1,7
9,2,0,62,1,1,7
3,3,1,63,0,1,7
3,3,1,78,0,1,7
3,2,0,90,0,1,7
1,3,1,71,0,3,7
3,2,0,86,0,1,7
4,3,0,38,1,4,7
1,2,0,48,1,3,5
2,3,0,54,0,3,7
5,3,0,51,0,1,7
4,2,0,61,0,1,7
3,2,0,78,0,1,7
3,3,1,89,0,1,7
2,2,0,63,1,3,5
5,3,0,63,0,3,7
8,3,0,80,0,1,7
2,3,0,87,0,1,7
1,2,0,76,1,1,7
3,3,1,29,1,4,1
8,3,0,63,0,1,7
4,3,0,55,1,3,3
1,3,0,86,0,3,7
3,3,1,58,1,4,7
3,3,0,59,0,1,7
4,3,0,63,1,1,7
3,2,0,87,0,2,7
1,3,1,67,0,3,7
3,3,0,49,0,3,7
4,3,0,55,1,3,2
4,3,0,48,0,1,7
3,3,0,62,0,1,7
7,3,0,48,0,2,7
4,3,1,65,0,1,7
6,3,1,59,0,1,7
6,3,0,73,0,1,7
1,3,1,87,0,3,7
3,2,1,69,0,3,7
1,2,1,2,1,3,7
9,2,1,0,1,3,5
3,3,0,48,0,1,1
6,2,1,56,0,1,7
6,3,0,49,0,1,7
1,2,0,81,0,3,7
7,3,0,75,0,1,7
2,2,1,53,0,3,7
1,3,1,56,1,3,7
3,3,0,57,0,1,7
3,3,0,63,0,1,2
3,3,0,69,0,1,7
1,1,0,86,0,4,7
2,3,0,65,1,1,7
3,3,1,82,0,1,7
3,3,0,87,0,1,7
3,1,1,89,0,1,1
6,3,0,57,0,4,2
3,3,0,82,0,1,7
7,3,0,64,0,1,7
3,3,1,72,0,1,7
3,3,0,67,0,1,7
6,2,0,43,0,3,1
4,3,0,74,0,4,7
6,3,1,85,0,1,7
3,3,0,82,0,3,7
3,2,0,51,1,1,2
6,3,1,91,0,1,7
3,3,1,75,0,1,7
3,2,0,56,0,1,5
6,3,0,78,0,1,7
3,3,1,91,0,1,7
4,3,1,62,0,1,7
3,3,0,58,1,3,7
6,3,1,54,0,1,7
7,3,0,84,0,1,7
4,2,1,64,0,3,7
3,3,1,67,0,1,7
6,3,0,31,1,1,1
3,2,0,32,0,3,5
4,3,1,83,0,1,7
3,3,1,62,0,1,7
6,3,1,61,1,1,7
3,3,0,61,0,1,1
3,3,0,56,0,1,7
1,3,1,86,0,4,7
3,3,0,97,0,1,7
5,3,0,80,0,1,7
4,3,0,61,1,1,7
5,3,1,58,0,1,7
9,3,0,48,1,3,7
4,3,0,38,1,1,5
8,2,0,65,0,4,7
1,3,0,4,1,3,7
3,3,1,70,0,1,7
3,3,0,62,0,1,7
3,3,1,72,0,1,7
3,3,1,75,0,3,7
4,3,0,81,0,1,7
3,3,1,96,0,1,7
3,3,1,65,0,1,7
4,3,0,91,0,1,7
2,3,0,68,1,7
7,3,1,66,0,1,7
2,3,1,87,0,1,7
6,3,1,101,0,1,7
9,3,1,85,0,3,7
2,3,0,58,0,1,2
6,3,0,82,0,1,7
3,3,0,66,0,1,7
5,3,1,74,0,1,7
3,3,1,79,0,1,7
6,3,0,92,0,1,7
1,3,0,85,0,1,7
5,3,0,88,0,1,7
4,3,1,75,0,1,7
3,3,0,76,0,1,7
3,3,0,83,0,1,7
3,3,0,84,0,4,7
3,1,1,50,0,1,3
8,3,0,63,0,1,2
4,3,0,22,1,1,2
3,2,0,33,0,1,7
5,3,0,54,0,1,2
6,3,1,37,1,1,7
4,3,1,76,0,1,7
6,3,1,90,0,4,7
4,3,1,53,0,1,1
2,3,1,18,1,3,1
3,3,1,94,0,1,7
3,3,0,71,0,3,7
6,3,1,71,0,1,7
3,1,0,77,0,3,7
3,3,1,43,0,4,7
2,3,1,86,0,3,7
1,3,0,76,0,3,7
3,3,1,59,0,1,7
3,3,1,67,0,1,7
2,3,0,77,0,1,7
1,2,0,53,3,7
6,3,1,56,0,1,7
3,3,1,62,0,3,7
1,3,0,82,0,3,7
5,3,0,76,0,1,7
9,3,0,69,0,1,7
3,3,0,32,1,3,1
7,3,0,71,0,1,7
3,3,0,60,0,1,7
3,3,0,60,0,1,7
7,3,1,69,1,1,7
3,3,0,50,0,1,7
9,3,0,2,1,3,7
3,3,1,66,0,1,7
8,1,0,79,0,1,7
5,3,0,73,0,1,7
6,3,0,91,0,1,7
1,3,0,70,1,3,7
3,3,0,77,1,3,7
3,3,0,75,0,1,7
3,3,0,64,0,1,7
7,3,1,79,0,1,7
3,3,1,58,0,1,7
3,3,1,74,0,1,7
2,2,1,53,0,1,7
2,3,1,64,0,1,2
3,2,0,49,1,3,1
3,3,0,65,1,1,7
2,2,0,59,1,3,7
3,3,0,83,0,1,7
3,2,0,63,0,1,1
3,2,0,49,1,2,7
3,3,1,45,0,3,7
3,3,1,92,0,1,7
1,3,1,1,1,2,7
1,3,1,70,1,1,7
4,3,1,79,0,1,7
1,3,0,89,0,3,7
1,3,1,94,0,3,7
5,3,1,57,0,3,7
3,3,0,60,0,3,7
2,3,1,50,0,3,7
5,3,0,57,0,1,7
5,3,0,30,0,1,7
4,3,0,98,0,1,7
6,3,0,90,0,1,7
3,3,0,79,0,1,7
7,3,1,70,0,1,7
2,3,0,68,1,1,7
7,3,0,51,0,1,7
3,3,0,52,1,1,7
4,3,0,66,0,1,7
4,3,0,53,0,1,7
7,3,0,64,0,3,7
1,3,0,4,1,3,7
9,4,0,76,1,1,7
3,3,0,47,1,1,7
2,3,1,51,1,3,7
1,3,0,84,1,3,7
2,3,0,58,1,3,7
8,3,1,97,1,1,7
3,3,0,54,1,1,7
3,2,1,70,0,3,7
7,4,0,66,0,1,7
1,3,0,100,0,1,7
3,3,0,67,0,4,7
3,3,1,60,0,3,7
5,4,1,70,0,1,7
1,3,1,89,0,1,7
4,3,0,62,0,1,7
3,3,1,88,0,1,7
3,3,1,81,0,1,7
6,3,0,76,0,1,7
6,3,0,56,0,4,7
7,3,1,62,0,1,7
3,3,0,57,0,1,7
3,3,1,23,1,1,5
2,3,0,57,0,1,7
4,3,1,82,0,1,7
5,3,1,66,0,1,7
3,2,1,54,0,1,7
1,4,1,72,0,3,7
3,3,0,72,1,1,7
3,3,1,89,0,1,7
2,3,0,79,0,1,7
1,3,0,80,0,1,7
3,3,0,75,0,1,7
4,4,0,66,0,1,7
2,3,0,59,1,2,1
4,4,1,90,0,1,7
4,4,0,78,0,1,7
3,4,0,51,1,1,2
7,3,0,47,0,1,1
5,3,1,67,0,1,7
6,4,0,48,0,1,7
1,4,0,28,1,3,7
3,3,0,61,0,3,7
1,3,1,86,0,3,7
7,3,0,83,0,1,7
5,3,1,68,0,3,7
7,4,1,71,0,1,7
2,3,0,52,0,1,3
6,3,0,83,0,3,7
4,3,1,61,1,3,7
3,3,1,57,1,3,7
3,3,0,50,1,3,7
3,4,0,37,0,4,7
4,4,1,82,0,1,7
3,4,1,68,0,1,7
3,3,0,61,0,1,7
3,4,0,28,0,1,1
2,3,0,47,0,3,7
3,3,0,57,0,3,7
3,3,1,61,0,1,7
3,3,0,77,1,3,7
2,4,0,86,0,3,7
4,3,1,86,0,1,7
3,4,1,80,0,1,7
3,3,1,47,1,3,3
3,4,0,70,0,1,7
4,3,0,72,0,1,7
2,3,0,54,1,1,7
4,4,1,102,0,1,7
3,4,1,54,0,2,7
4,3,0,59,0,1,7
4,4,0,58,0,1,7
9,3,0,57,1,2,1
3,4,0,51,1,1,1
4,3,1,35,0,3,5
3,3,0,47,1,1
1,3,0,83,0,1,7
9,3,0,75,1,1,7
6,4,0,46,0,1,1
5,4,0,42,0,1,1
3,4,0,54,0,1,7
6,4,0,85,0,1,7
3,4,1,89,0,1,7
3,3,0,85,0,1,7
9,4,1,70,0,3,7
3,4,1,90,0,1,7
1,3,0,64,0,4,7
4,3,1,91,0,1,7
2,4,1,82,0,1,7
2,3,0,62,1,1,7
2,4,1,77,0,1,7
7,3,1,95,0,1,7
3,2,0,28,1,1,7
6,3,1,65,0,3,7
4,3,0,55,0,4,7
1,3,1,0,1,1,5
3,3,0,66,0,1,7
2,4,0,55,0,1,7
2,3,0,95,1,3,7
3,4,1,84,0,1,7
3,4,1,65,0,1,7
3,4,0,86,0,1,7
3,3,1,85,0,1,7
3,4,0,27,1,3,1
1,3,1,52,1,3,7
3,3,0,90,0,2,7
4,4,0,35,0,1,2
2,4,0,56,0,1,7
5,3,0,66,0,1,7
4,4,0,43,1,1,1
4,4,1,48,0,1,2
4,4,0,87,0,2,7
6,4,1,84,0,1,7
3,4,0,95,0,1,7
5,4,1,62,0,1,7
3,4,1,75,0,1,7
2,4,0,15,1,1,2
2,4,1,66,0,1,7
8,4,0,79,0,1,7
3,4,0,57,0,1,7
4,3,0,64,1,3,7
3,4,1,78,0,3,7
2,4,0,88,0,1,7
3,3,0,62,0,1,7
1,3,1,80,0,3,7
2,3,1,64,0,3,1
4,4,0,64,0,1,7
1,3,0,1,1,3,3
1,3,1,1,1,1,7
4,4,1,86,0,1,7
3,2,1,19,1,2,7
1,4,1,80,0,1,7
5,3,0,27,1,3,1
4,4,0,42,0,1,2
6,3,0,38,0,3,1
5,4,0,69,0,3,7
5,3,0,40,1,1,7
3,4,0,80,0,3,7
9,3,0,79,0,3,7
4,4,0,79,0,3,7
6,4,1,82,0,4,7
7,2,1,92,0,1,7
3,3,0,59,1,3,1
3,4,0,60,0,1,7
4,4,0,59,0,1,7
3,1,1,39,0,1,5
5,4,1,75,0,3,7
9,4,0,83,0,1,7
7,4,0,55,1,1,7
3,4,0,85,0,4,7
4,3,0,45,1,3,3
7,3,0,25,1,1,1
4,4,0,46,0,3,7
1,4,1,22,1,3,5
7,4,1,57,1,1,7
3,4,0,54,0,1,7
5,4,1,83,0,1,7
4,3,0,87,0,1,7
4,3,0,49,1,7
2,4,1,67,1,4,7
3,4,1,77,0,1,7
5,4,0,56,1,3,7
3,4,0,51,1,1,7
4,4,1,81,0,1,7
3,4,0,68,0,1,7
3,4,1,54,0,3,7
5,3,0,70,0,1,1
3,4,1,50,0,1,2
4,4,1,71,0,1,7
6,4,0,84,0,1,7
7,4,0,84,0,1,7
3,4,0,75,0,1,7
5,4,0,48,0,2,7
4,4,0,82,0,1,7
3,4,0,63,0,3,7
3,3,1,46,0,3,7
2,4,0,61,0,1,7
5,4,1,70,0,1,7
8,4,1,49,0,1,7
3,3,0,57,0,1,7
5,4,0,59,1,1,7
4,4,1,86,0,1,7
